# Declare spectators {flav1:weight1,flav2,weight2,...}
SPECTATORS     | {2:1.}


# outgoing part. 	 | BR(Delta BR) 	 [Origin] 	 | DC-file

## (semi)leptonic decays

# b -> c l nu
{10111,321}      | 1e-06[PDG<2.5e-06]    | B+_a0980K+.dat;
{10111,211}      | 1e-06[PDG<5.8e-06]    | B+_a0980pi+.dat;
{10211,111}      | 1e-06[PDG<5.8e-06]    | B+_a0980+pi.dat;
{10311,211}      | 5.7e-05[PDG]  | B+_K0star1430pi+.dat;
{-10311,321}     | 2e-06[EvtGen]    | B+_K0star1430bK+.dat;
{10321,111}      | 2e-06[EvtGen]    | B+_K0star1430+pi.dat;
{10321,-311}     | 2e-06[EvtGen]    | B+_K0star1430+Kb.dat;

{223,211}        | 5.9e-06[PDG]   | B+_omega782pi+.dat;
{321,223}        | 5.1e-06[PDG]   | B+_K+omega782.dat;

{411,111}        | 5.4e-07[EvtGen]     | B+_D+pi.dat;
{413,111}        | 5.4e-07[EvtGen]      | B+_Dstar2010+pi.dat;
{431,111}        | 2e-05[PDG<1.7e-4]    | B+_Ds+pi.dat;
{433,111}        | 2e-05[PDG<2.7e-4]     | B+_Dsstar+pi.dat;

{321,113}        | 5.0e-06[PDG]   | B+_K+rho770.dat;
{431,113}        | 2.8e-05[PDG<3.1e-4]   | B+_Ds+rho770.dat;
{433,113}        | 2.8e-05[PDG<4.0e-4]    | B+_Dsstar+rho770.dat;

{20113,211}      | 4e-05[EvtGen]     | B+_a11260pi+.dat;

# b -> u three-body

{211,111,111}    | 4.0e-05[PDG<8.9e-4]   | B+_pi+pipi.dat;
{213,111}      | 0.0[included] | B+_rho770+pi.dat;
{311,211,111}    | 2.33e-06[EvtGen]    | B+_Kpi+pi.dat;
{323,111}        | 0.0[included] | B+_Kstar892+pi.dat;
{321,111,111}    | 1.66e-06[EvtGen]    | B+_K+pipi.dat;
{323,111}        | 0.0[included] | B+_Kstar892+pi.dat;
{321,-311,111}   | 1e-06[EvtGen]    | B+_K+Kbpi.dat;

{221,211,111}    | 9.4e-06[EvtGen]    | B+_etapi+pi.dat;
{221,213}        | 0.0[included] | B+_etarho770+.dat;
{311,221,211}    | 2e-05[EvtGen]    | B+_Ketapi+.dat;
{323,221}        | 0.0[included] | B+_Kstar892+eta.dat;
{321,221,111}    | 1e-05[EvtGen]    | B+_K+etapi.dat;
{323,221}        | 0.0[included] | B+_Kstar892+eta.dat;
{321,-311,221}   | 1e-06[EvtGen]    | B+_K+Kbeta.dat;

{331,211,111}    | 2e-06[EvtGen]    | B+_etaprime958pi+pi.dat;
{331,213}        | 0.0[included] | B+_etaprime958rho770+.dat;
{331,311,211}    | 1.66e-06[EvtGen]    | B+_etaprime958Kpi+.dat;
{331,323}        | 0.0[included] | B+_etaprime958Kstar892+.dat;
{331,321,111}    | 1.33e-06[EvtGen]    | B+_etaprime958K+pi.dat;
{331,323}        | 0.0[included] | B+_etaprime958Kstar892+.dat;
{331,321,-311}   | 1e-06[EvtGen]    | B+_etaprime958K+Kb.dat;

